temp_2013,temp_2014,temp_2015,irrad_2013,irrad_2014,irrad_2015
44,62.8,24.9,399,622,0
45,61,24.9,575,862,0
48.9,62.1,24.9,892,857,0
54.2,62.1,24.8,855,679,0
56.7,57.1,24.7,980,445,0
58.7,52.5,24.6,595,317,0
55.3,49.4,24.6,507,435,0
53.4,49.8,24.5,617,608,0
53,52.9,24.6,598,723,0
53.5,53.1,24.6,674,417,0
55.8,49.9,24.9,697,299,0
57.6,47.8,25,691,414,0
56.4,47.2,24.9,472,377,0
53.9,45.8,24.7,486,286,0
52.2,43.9,24.5,483,295,0
53,43.4,24.4,838,335,0
57.3,43.2,24.3,672,335,0
59.5,42.8,24.4,1063,295,0
64.2,42.4,24.3,1035,355,0
65.9,43.8,24.4,802,541,0
65.9,47.7,24.4,557,716,0
59.8,51,24.4,956,668,0
62.1,51.9,24.4,1055,683,0
63.5,52.3,24.4,988,676,0
63.7,53.1,24.5,590,671,0
63.7,53.8,24.5,875,659,0
61.2,53.9,24.5,846,640,0
60.2,54.5,24.5,875,608,0
63.4,54.1,24.4,1067,570,0
63.4,53,24.4,1015,574,0
66.5,52.5,24.4,1030,567,0
66.2,52.1,24.5,765,554,0
63.6,51.5,24.6,949,547,0
63.6,51.4,24.6,904,541,0
62,51.7,24.5,509,520,0
57.1,51.3,24.4,495,535,0
55.9,51.2,24.4,534,428,0
55.9,49,24.4,571,380,0
53.1,47.6,24.4,551,435,0
53.5,47.6,24.4,633,355,0
55.5,44.6,24.4,515,178,0
55.5,41.4,24.3,212,69,0
47.4,39,24.3,191,50,0
45.1,37,24.2,214,64,0
44.3,35.6,24.3,251,42,0
44.3,34.8,24.4,276,36,0
43.8,34.1,24.4,276,37,0
43.8,33.5,24.4,271,31,0
43.7,33.1,24.3,297,20,0
43.7,32.7,24.4,286,17,0
43.7,31.9,24.3,278,9,0
43.6,30.8,24.2,301,6,0
43.8,29.4,24.2,299,6,0
44.3,28.6,24.2,311,8,0
44.8,28.1,24.3,280,8,0
44.6,27.8,24.4,231,7,0
43.6,27.4,24.5,196,10,0
42.3,27.2,24.6,141,15,0
40.8,27.3,24.6,119,15,0
39.5,27.6,24.6,97,14,0
38.2,27.7,24.7,65,13,0
36,27.8,24.7,53,11,0
34.8,27.9,24.7,55,10,0
33.9,27.9,24.7,64,9,0
32.6,27.9,24.8,85,7,0
30.4,28,25,158,5,4
31.2,28,25,246,3,4
32.8,27.9,25.1,280,2,10
34,27.8,25.2,236,0,16
35.5,27.8,25.5,201,0,23
36.5,27.8,25.7,172,0,40
36.7,27.7,26.2,161,0,52
36.7,27.7,26.2,145,0,52
36.8,27.4,26.7,130,0,65
36.8,27.2,26.9,119,0,74
36.3,27.1,27.1,110,0,80
36,27,27.3,103,0,90
35.7,26.8,27.3,95,0,96
35.4,26.7,28.2,82,0,104
35,26.7,29.1,70,0,112
34.5,26.7,29.7,60,0,99
34,26.6,30.2,50,0,101
34,26.5,30.7,43,0,118
32.8,26.5,31.2,36,0,122
32.3,26.5,31.2,25,0,131
31.7,26.5,32.2,13,0,153
31.2,26.5,33,7,0,174
30.7,26.5,34,4,0,209
30.3,26.4,34,1,0,231
29.9,26.4,36,0,0,228
29.9,26.3,36.8,0,0,261
29.3,26.2,38.5,0,0,322
29.1,26,38.5,0,0,336
28.9,25.9,40.7,0,0,305
28.9,25.7,40.7,0,0,310
28.7,25.5,40.8,0,0,335
28.6,25.5,40.8,0,0,276
28.5,25.5,41.4,0,0,303
28.4,25.6,41.6,0,0,277
28.6,25.8,41,0,0,233
28.8,25.7,40.2,0,0,255
28.9,25.8,40.3,0,0,276
28.9,25.8,40.6,0,0,308
29.1,25.8,40.6,0,0,319
28.9,25.7,40.6,0,0,326
28.7,25.7,41.5,0,0,344
28.7,25.7,42.1,0,0,357
28.7,25.7,42.1,0,0,334
28.7,25.7,42.7,0,0,315
28.6,25.6,42.6,0,0,325
28.5,25.6,42.8,0,0,333
28.5,25.5,43.1,0,0,308
28.6,25.5,42.9,0,0,309
28.7,25.5,42.9,0,0,302
28.7,25.5,42.7,0,0,326
28.7,25.6,42.7,0,0,340
28.7,25.7,43.2,0,0,354
28.7,25.7,43,0,0,341
28.6,25.8,43.1,0,0,341
28.6,25.8,42.6,0,0,289
28.4,25.8,42.3,0,0,274
28.3,25.9,41.7,0,0,269
28.3,25.9,41,0,0,254
28.3,26,40.8,0,0,241
28.2,26.1,40,0,0,223
28.2,26.1,40,0,0,223
28.2,26.2,39.2,0,0,194
28.2,26.3,38.7,0,0,193
28.3,26.4,37.9,0,0,207
28.3,26.5,37.9,0,0,207
28.3,26.5,38.7,0,0,293
28.3,26.6,39.9,0,0,310
28.3,26.7,40.6,0,0,315
28.1,26.8,40.8,0,0,325
27.9,26.8,40.5,0,0,314
27.8,26.9,40.4,0,0,311
27.7,26.8,40.2,0,0,307
27.7,26.7,40.3,0,0,306
27.6,26.7,40.4,0,0,311
27.6,26.7,40.1,0,0,318
27.5,26.6,40.1,0,0,328
27.4,26.4,40.4,0,0,347
27.3,26.2,41,0,0,345
27.2,26.1,41.7,0,0,346
27.1,26,42.3,0,0,349
27.1,25.7,42.2,0,0,357
27.1,25.5,42.4,0,0,363
27.1,25.4,43.1,0,0,358
27.1,25.2,43.5,0,0,349
27,25,43.1,0,0,349
27.1,24.9,43.5,0,0,350
27,24.8,43.8,0,0,351
27,24.7,43.9,0,0,342
27,24.6,43.7,0,0,339
27,24.7,43.8,0,0,339
27,24.7,43.8,0,0,340
27,24.7,43.6,0,0,348
26.9,24.7,43.8,0,0,354
26.8,24.7,43.8,0,0,325
26.7,24.7,44,0,0,325
26.6,24.7,43.9,0,0,308
26.6,24.7,43.5,0,0,285
26.5,24.7,42.8,0,0,251
26.6,24.8,42.1,0,0,210
26.6,25,40.9,0,0,170
26.6,25.1,39,0,0,177
26.6,25.3,37.4,0,0,178
26.6,25.3,36.9,0,0,201
26.6,25.3,36.8,0,0,209
26.6,25.5,37.2,0,0,222
26.5,25.5,37.2,0,0,228
26.5,25.5,37.9,0,0,249
26.5,25.5,38.4,0,0,270
26.8,25.5,39.2,0,0,279
27.1,25.5,39.6,0,0,253
27.3,25.4,39.8,0,0,223
27.7,25.4,39.4,0,0,207
27.7,25.4,39,0,0,206
28.1,25.4,38.6,0,0,190
27.9,25.4,37.8,0,0,186
27.5,25.4,37.1,0,0,183
27.3,25.4,36.8,0,0,174
27,25.4,36.8,0,0,174
26.9,25.3,36.5,0,0,150
26.7,25.3,36,0,0,126
26.7,25.3,35.2,0,0,104
26.8,25.3,34.3,0,0,97
27.1,25.3,33.7,0,0,98
27.2,25.3,33.3,0,0,100
27.2,25.3,33.1,0,0,100
27.2,25.3,32.9,0,0,93
27,25.4,32.7,0,0,84
27,25.4,32.6,0,0,77
26.9,25.6,32.6,0,0,67
26.9,25.6,32,0,0,64
26.6,25.6,31.6,0,0,59
26.6,25.7,31.4,0,0,54
26.5,25.7,31.2,0,0,50
26.5,25.7,30.9,0,0,46
26.5,25.7,30.7,0,0,41
26.6,25.7,30.6,0,0,37
26.5,25.7,30.4,0,0,33
26.5,25.6,30.2,0,0,29
26.5,25.5,30,0,0,25
26.5,25.5,29.8,0,0,20
26.4,25.5,29.6,0,0,14
26.4,25.4,29.3,0,0,9
26.4,25.4,29,0,0,4
26.4,25.5,28.7,0,0,1
26.4,25.5,28.4,0,0,0
26.4,25.5,28.1,0,0,0
26.3,25.5,27.7,0,0,0
26.4,25.4,27.4,0,0,0
26.5,25.4,27.2,0,0,0
26.5,25.5,27,0,2,0
26.8,25.5,26.8,0,2,0
26.9,25.6,26.7,0,6,0
26.8,25.9,26.6,0,18,0
26.6,26.2,26.4,0,26,0
26.5,26.3,26.4,0,31,0
26.5,26.5,26.3,0,35,0
26.4,26.5,26.1,0,43,0
26.4,27.1,26.1,0,43,0
26.3,27.6,26,0,42,0
26.5,27.9,25.9,0,43,0
26.7,27.9,25.9,0,53,0
26.8,28.5,25.9,0,66,0
26.9,28.9,25.8,0,71,0
26.9,29.2,25.8,0,75,0
26.8,29.2,25.9,0,58,0
26.6,29.9,25.9,0,75,0
26.4,30,25.9,0,84,0
26.3,30.4,25.8,0,99,0
26.3,30.4,25.8,0,119,0
26.3,31.8,25.8,0,124,0
26.4,31.8,25.8,2,98,0
26.4,32,25.8,5,90,0
26.4,32,25.7,10,117,0
26.5,32,25.7,12,154,0
26.5,33.3,25.7,15,157,0
26.5,33.8,25.7,21,154,0
26.6,34.5,25.6,27,188,0
26.9,35.2,25.6,36,182,0
27.1,35.1,25.5,48,176,0
27.6,35,25.5,61,217,0
28,35.5,25.5,77,242,0
28.7,36.6,25.5,90,263,0
28.7,37.4,25.5,99,289,0
29.9,38.3,25.4,104,374,0
30.3,40.2,25.4,121,394,0
30.9,41.8,25.4,140,445,0
30.9,42.8,25.4,143,385,0
32,43.2,25.6,141,346,0
32.4,43.5,25.5,153,351,0
32.9,43.4,25.4,177,359,0
32.9,44,25.4,177,357,0
34.5,44.1,25.4,270,391,0
36.2,45.3,25.4,303,591,0
37.8,49,25.5,368,696,0
37.8,51.9,25.5,368,635,0
39.8,52.4,25.5,342,640,0
41.1,54,25.5,485,690,0
44,56,25.5,510,852,0
45.6,59.6,25.5,483,920,0
45.1,61.7,25.6,360,887,0
44.6,61,25.6,446,670,0
45.4,58.7,25.9,576,480,0
45.4,55.7,25.9,515,464,0
48.3,53.8,26,574,487,0
49,52.9,26,630,518,0
49.6,52.8,26,650,510,0
51.1,52.4,26,641,597,0
49,53.6,26.1,334,617,0
48.5,53,26.1,863,403,0
51.1,51.6,26.1,486,481,0
51.1,52.1,26.1,486,698,0
53.7,53.7,26.1,981,633,0
57.8,53.8,26.1,878,652,0
55.6,53.9,26.1,543,621,0
51.7,54,26.1,473,805,0
49.5,57.8,26.1,496,956,0
49.5,59.6,26.1,510,594,0
49.4,57.1,26,545,885,0
50.8,59.4,26,711,898,0
51.4,62,26,538,1031,0
50.8,64,26,460,1020,0
48.3,62,26,328,527,0
48.3,58.9,26,431,849,0
49.5,59.9,26,1000,983,0
55.4,62.3,26,1055,991,0
59.4,64,26,1030,955,0
61,64.3,26,1015,979,0
61.9,63.4,26,978,950,0
61.5,63.2,26,789,883,0
58.7,63.7,26,793,845,0
57.8,62.8,26,928,811,0
59.6,60,26,1083,766,0
62.2,60,25.9,1113,824,0
63.4,62.1,25.9,715,872,0
58.4,62.6,25.9,341,804,0
53.2,60.3,25.9,648,539,0
55.5,56.3,25.9,923,621,0
57.2,56.3,25.9,845,621,0
60.5,53.9,26,1042,493,0
63.5,53.2,26,1129,749,0
65.1,56.4,26,1014,794,0
64.6,56.4,26,885,839,0
62.5,59.3,26,849,835,0
61,57.9,26,775,655,0
58.9,54.6,26,741,586,0
58.4,53.2,26,822,532,0
59.9,50,26,903,375,0
62.9,46.9,26,910,295,0
61.7,44.5,26,689,306,0
57.2,43.7,26,394,342,0
54.3,45.2,26,510,471,0
54.3,45.7,26,655,275,0
53.9,43.8,26,550,208,0
53.6,41.8,26,689,195,0
55.2,40.5,25.9,605,187,0
54,39.8,25.9,812,190,0
56.9,39.4,25.9,822,211,0
57.3,39.5,25.9,773,276,0
58.2,40.4,25.9,706,339,0
58.2,42,25.9,456,387,0
51.3,43.2,25.8,189,400,0
46.1,43.3,25.8,150,373,0
42.8,42.6,25.8,174,208,0
41,40.1,25.8,179,136,0
40.3,38.2,25.8,202,107,0
40.2,36.6,25.8,232,89,0
40.5,35.5,25.8,225,69,0
40.4,34.5,25.7,191,64,0
39.5,33.7,25.7,115,57,0
36.4,32.7,25.7,93,57,0
32.4,32.7,25.7,103,55,0
30.7,31.8,25.6,128,51,0
30.7,31.8,25.5,151,48,0
30.4,31.8,25.5,121,45,0
30.2,31.6,25.4,85,41,0
30.6,31.5,25.3,77,38,0
30.6,31.4,25.2,77,36,0
32.3,31.3,25.1,120,35,0
32.5,31.3,25,103,34,0
33,31.2,24.9,146,32,0
33,31.2,24.8,157,30,0
34,31.1,24.8,149,29,0
34,30.8,24.8,124,27,0
33.5,30.4,24.9,110,26,0
33.3,30.1,24.8,111,25,0
33,29.8,24.8,99,21,0
33.1,29.7,24.8,103,19,0
33,29.5,24.8,102,18,3
32.8,29.3,24.8,91,14,5
32.6,29,24.9,78,9,8
32.2,28.7,24.9,68,5,11
31.8,28.5,25,59,2,13
31.4,28.3,25.1,52,0,18
31,28.2,25.3,52,0,22
30.8,28,25.5,55,0,27
30.7,27.9,25.7,51,0,33
30.5,27.8,26,43,0,39
30.2,27.8,26.3,34,0,47
30,27.8,26.5,29,0,50
29.8,27.7,27,28,0,60
29.6,27.7,27.3,29,0,65
29.6,27.7,27.6,31,0,72
29.6,27.8,27.9,34,0,80
29.6,27.8,28.1,36,0,86
29.8,27.8,28.6,37,0,93
29.8,27.6,29.5,40,0,95
30.2,27.4,30.3,41,0,98
30.4,27.2,31.2,39,0,109
30.4,27,32,29,0,119
30.4,26.8,32,29,0,129
29.9,26.6,33.3,7,0,138
29.5,26.5,33.3,1,0,150
29.1,26.3,34.5,0,0,162
28.7,26.2,34.5,0,0,173
28.5,26.2,36.2,0,0,186
28.2,26.2,37.1,0,0,191
28,26,37.4,0,0,196
27.9,25.9,38.1,0,0,199
27.8,25.8,38.4,0,0,209
27.8,25.8,38.9,0,0,221
27.7,25.6,39.4,0,0,233
27.7,25.6,39.4,0,0,233
27.7,25.5,40,0,0,258
27.7,25.5,40.6,0,0,272
27.7,25.4,41.7,0,0,293
27.6,25.5,41.7,0,0,293
27.6,25.5,42.8,0,0,316
27.6,25.5,43.1,0,0,320
27.6,25.5,43.4,0,0,328
27.6,25.4,44,0,0,337
27.7,25.3,44.3,0,0,346
27.8,25.3,44.5,0,0,353
27.8,25.3,45.4,0,0,360
27.8,25.3,45.9,0,0,368
27.7,25.3,46.3,0,0,371
27.8,25.4,46.3,0,0,389
27.9,25.3,46.6,0,0,389
27.8,25.3,47.2,0,0,396
27.7,25.4,47.7,0,0,408
27.6,25.4,47.8,0,0,408
27.6,25.3,48.5,0,0,414
27.7,25.2,48.7,0,0,418
27.7,25.3,48.5,0,0,414
27.7,25.3,48.3,0,0,413
27.5,25.3,47.9,0,0,415
27.5,25.4,48.1,0,0,424
27.4,25.4,48.1,0,0,424
27.2,25.4,48.6,0,0,416
27.2,25.3,49.1,0,0,414
27.2,25.3,49,0,0,412
27.3,25.3,49,0,0,418
27.3,25.2,48.6,0,0,415
27.5,25.2,48.4,0,0,413
27.8,25.2,48.4,0,0,424
27.9,25.2,49.4,0,0,454
27.7,25.2,50.6,0,0,459
27.4,25.2,51,0,0,456
27.2,25.3,50.9,0,0,461
27,25.2,50.7,0,0,424
26.8,25.3,50.5,0,0,404
26.7,25.3,50.1,0,0,398
26.5,25.4,49.5,0,0,365
26.3,25.3,47.9,0,0,366
26.1,25.2,47.1,0,0,380
25.9,25.2,47.6,0,0,432
25.8,25.2,49.3,0,0,469
25.7,25.1,50.1,0,0,452
25.6,25.1,50.6,0,0,467
25.5,25,51.2,0,0,465
25.4,25,51.9,0,0,438
25.3,24.9,51.3,0,0,440
25.2,24.9,50.6,0,0,428
25.1,24.8,50.4,0,0,413
25.1,24.8,49.9,0,0,410
25,24.8,50,0,0,428
25,24.7,50.2,0,0,400
25,24.7,48.7,0,0,373
25,24.7,47.8,0,0,382
25.2,24.7,47.7,0,0,396
25.3,24.6,47.8,0,0,387
25.3,24.5,48,0,0,382
25.4,24.6,48.2,0,0,365
25.4,24.6,47.9,0,0,361
25.4,24.6,47.8,0,0,356
25.4,24.6,47.5,0,0,348
25.4,24.6,47.3,0,0,358
25.3,24.6,46.9,0,0,331
25.3,24.6,46.2,0,0,331
25.3,24.6,46.2,0,0,311
25.2,24.6,45.5,0,0,271
25,24.7,44.9,0,0,286
24.9,24.7,44.8,0,0,301
24.8,24.7,44.2,0,0,303
24.8,24.7,43.8,0,0,298
24.8,24.7,43.8,0,0,280
24.8,24.6,43.8,0,0,270
24.8,24.6,44,0,0,279
24.8,24.6,44,0,0,275
24.9,24.5,44.1,0,0,264
24.9,24.5,43,0,0,198
24.9,24.5,43,0,0,201
24.8,24.4,40.7,0,0,219
24.8,24.4,40.7,0,0,215
24.8,24.4,40.8,0,0,213
24.8,24.3,40.8,0,0,194
25,24.4,40.4,0,0,175
25,24.4,39.9,0,0,167
25.1,24.4,39.5,0,0,162
25.1,24.4,39.5,0,0,145
25.2,24.4,38.9,0,0,140
25.3,24.3,38.6,0,0,136
25.4,24.2,38.3,0,0,127
25.4,24.2,38.3,0,0,117
25.5,24.2,37.2,0,0,99
25.5,24.2,36.5,0,0,87
25.6,24.2,35.8,0,0,81
25.6,24.2,35.3,0,0,74
25.6,24.2,34.7,0,0,70
25.5,24.2,34.4,0,0,61
25.5,24.5,33.9,0,0,54
25.5,24.5,33.5,0,0,51
25.5,24.6,33.2,0,0,44
25.4,24.7,32.9,0,0,34
25.4,24.8,32.4,0,0,27
25.4,24.8,32,0,0,22
25.4,24.8,31.5,0,0,16
25.3,24.9,31.1,0,0,12
25.3,24.9,30.8,0,0,8
25.3,24.9,30.5,0,0,5
25.4,24.9,30.2,0,0,2
25.3,24.9,29.9,0,0,0
25.3,24.9,29.6,0,0,0
25.3,24.8,29.4,0,0,0
25.3,24.8,29.2,0,0,0
25.2,24.7,29,0,0,0
25.2,24.7,28.8,0,0,0
25.2,24.6,28.7,0,0,0
25.2,24.6,28.7,0,1,0
25.2,24.6,28.6,0,5,0
25.1,24.7,28.6,0,12,0
25.1,24.8,28.6,0,17,0
25,24.9,28.5,0,21,0
24.9,25,28.6,0,23,0
24.8,25,28.7,0,27,0
24.8,25.3,28.7,0,31,0
24.7,25.5,28.7,0,42,0
24.5,25.8,28.7,0,53,0
24.4,26.2,28.7,0,65,0
24.3,26.7,28.6,0,80,0
24.1,27.2,28.6,0,97,0
24.1,27.7,28.5,0,112,0
24.1,28,28.4,0,128,0
24.2,28.3,28.4,0,147,0
24.2,29.2,28.4,0,164,0
24.2,30.9,28.3,0,185,0
24.3,32.8,28.2,1,199,0
24.5,34.3,28.2,7,218,0
24.7,35.8,28.1,15,234,0
24.7,36.6,28,25,213,0
25.2,36.7,27.9,36,226,0
25.7,37.2,27.7,45,258,0
26.2,38.2,27.7,61,293,0
26.9,39.8,27.7,74,345,0
27.6,41.4,27.6,87,324,0
28.6,42.4,27.6,125,398,0
30,44.1,27.5,122,423,0
30.8,45.3,27.4,92,433,0
31.1,46.3,27.3,138,460,0
32.2,47.6,27.2,175,485,0
33.5,48.7,27.2,190,510,0
33.5,49.1,27.1,190,522,0
35.4,50.1,27,233,507,0
36.5,49.5,26.9,227,338,0
36.7,47.8,26.8,209,352,0
37,47.1,26.8,255,381,0
37.7,47.3,26.7,242,339,0
38,46.3,26.7,235,306,0
38.1,46.7,26.6,209,527,0
38,48.2,26.6,238,469,0
38.1,49.7,26.6,222,616,0
38.2,51.9,26.5,229,623,0
38.7,53.4,26.5,309,671,0
40.1,54.9,26.5,330,706,0
40.1,56.6,26.5,275,757,0
40.7,57.9,26.4,207,746,0
40,58.8,26.4,211,771,0
39.5,59.6,26.3,217,783,0
39.5,60.2,26.3,304,797,0
40.6,60.3,26.3,377,754,0
41.9,59.2,26.4,338,703,0
43.1,59.7,26.4,574,757,0
43.1,60.5,26.3,696,818,0
50.7,61.5,26.3,684,744,0
51.7,60.4,26.3,465,777,0
50.2,60.1,26.3,403,672,0
49.1,58.3,26.3,449,387,0
48.6,54,26.3,456,391,0
48.6,52.2,26.3,460,580,0
47.8,52.8,26.3,363,559,0
46.9,54.3,26.3,427,545,0
47.9,54.7,26.3,448,563,0
47.7,52.8,26.3,344,224,0
46.2,48.5,26.3,338,163,0
46.4,44.1,26.1,522,163,0
48,38.3,26.1,439,172,0
48.2,35.1,26.1,537,247,0
49.6,34.6,26.1,563,299,0
50.7,35.1,26,455,303,0
50.2,37.7,26,441,443,0
49.6,42.8,25.9,493,601,0
51.6,47.9,25.9,931,851,0
57,52.8,25.8,1070,802,0
57,52.5,25.8,1060,532,0
64.7,53.6,25.8,1052,864,0
65.8,56.2,25.8,1130,670,0
66,53.2,25.8,1152,342,0
67.7,50,25.7,1081,398,0
66.4,49.2,25.7,886,601,0
64.5,50.3,25.7,1042,620,0
64.3,51.6,25.7,664,615,0
60.6,52.9,25.6,781,767,0
61.2,57.3,25.6,970,823,0
59.9,59,25.6,464,817,0
54,59.5,25.6,468,644,0
54,55,25.6,712,344,0
55.5,50.4,25.5,766,311,0
56.6,46.8,25.5,943,225,0
61.5,44.1,25.5,1183,207,0
61.5,42.9,25.5,1076,340,0
64.4,43.8,25.5,837,341,0
60.4,44.6,25.5,625,438,0
54.4,46.3,25.5,412,627,0
50.9,50.2,25.4,516,664,0
49.5,53.2,25.5,375,549,0
47,51.5,25.5,275,491,0
44.2,52.3,25.5,249,694,0
41.7,55,25.4,245,701,0
40.4,55.9,25.5,268,648,0
40.5,55.9,25.4,322,644,0
40.9,56.6,25.4,359,697,0
40.9,55.8,25.3,360,616,0
41.3,54.4,25.3,331,533,0
41.3,51.5,25.2,313,308,0
40.3,48.3,25.2,186,324,0
38.5,46.6,25.2,122,363,0
37.3,45.6,25.2,122,377,0
36.3,44.5,25.2,119,275,0
35.4,43.3,25.2,111,234,0
34.7,41.8,25.2,101,212,0
34.7,40.6,25.3,100,172,0
33.8,39.4,25.3,89,131,0
32.9,37.8,25.3,81,84,0
32,36.5,25.4,73,61,0
31.5,35.6,25.4,63,61,0
31.5,34.9,25.4,59,67,0
30.6,34.5,25.3,56,64,0
29.4,34.2,25.2,50,69,0
28.7,33.9,25.3,42,66,0
28.4,33.5,25.3,37,59,0
28.2,33.1,25.2,33,52,0
28,32.8,25.2,32,47,0
28.2,32.5,25.3,33,44,0
28.9,32.3,25.3,34,38,0
29.2,32.1,25.3,36,32,0
28.8,31.8,25.3,38,25,0
28.4,31.6,25.3,40,22,0
28.3,31.4,25.3,41,20,0
28.2,31.2,25.3,42,18,0
28,30.8,25.2,41,18,0
28,30.4,25.2,40,17,0
28,30.2,25.2,40,15,0
28,29.9,25.2,39,15,0
28.1,29.7,25.2,31,15,0
28.3,29.5,25.1,27,16,0
28.3,29.5,25.2,38,17,4
29.2,29.4,25.2,38,16,10
29.2,29.3,25.4,31,14,19
28.8,29.2,25.5,33,11,22
28.8,29,25.6,37,7,22
28.6,28.8,25.8,52,4,19
28.6,28.6,25.8,64,1,17
28.6,28.3,25.9,68,0,21
28.5,28.1,25.9,64,0,29
28.3,28,26.1,54,0,45
28.2,27.7,26.1,43,0,64
28.4,27.5,27.1,39,0,81
28.9,27.3,27.7,47,0,97
29.3,27.2,27.7,59,0,97
29.7,27.1,27.7,64,0,113
30,27,28.7,58,0,129
29.9,27,29.1,50,0,143
29.8,27,29.4,40,0,151
29.6,26.9,29.8,32,0,160
29.2,26.8,30.4,25,0,172
28.9,26.8,31.1,19,0,188
28.6,26.8,32.5,12,0,202
28.3,26.9,34.1,8,0,219
28,26.9,36.7,4,0,238
27.8,26.9,38.4,1,0,256
27.5,26.9,39.3,0,0,270
27.3,26.9,40.1,0,0,287
27.1,26.8,40.2,0,0,306
27,26.8,40.8,0,0,314
26.8,26.8,41.1,0,0,326
26.7,26.8,41.4,0,0,331
26.6,26.7,41.8,0,0,350
26.6,26.6,42.8,0,0,356
26.5,26.6,43.6,0,0,370
26.5,26.6,44,0,0,377
26.5,26.7,44.3,0,0,390
26.5,26.7,44.8,0,0,408
26.5,26.7,45.1,0,0,420
26.3,26.7,45.7,0,0,436
26.2,26.8,46.1,0,0,442
26.2,26.8,46.6,0,0,454
26.2,26.7,47.1,0,0,469
26.3,26.7,47.5,0,0,472
26.4,26.6,48.4,0,0,473
26.4,26.5,48.4,0,0,487
26.4,26.5,48.3,0,0,518
26.4,26.5,49.3,0,0,526
26.3,26.5,49.7,0,0,493
26.3,26.5,49.7,0,0,493
26.3,26.5,49.3,0,0,518
26.2,26.5,49.5,0,0,524
26.1,26.5,49.5,0,0,436
26.1,26.5,46.9,0,0,353
26.1,26.5,46.8,0,0,525
26.1,26.5,48.6,0,0,595
26.2,26.5,48.6,0,0,531
26.2,26.5,48.3,0,0,446
26.3,26.5,47.5,0,0,412
26.5,26.4,47.6,0,0,533
26.5,26.3,49.3,0,0,617
26.6,26.2,50.7,0,0,573
26.6,26.2,50.9,0,0,543
26.5,26.2,51.5,0,0,527
26.5,26.2,51.5,0,0,482
26.5,26.1,51.3,0,0,468
26.6,26.1,50.4,0,0,392
26.6,26.1,48.7,0,0,430
26.5,26.1,48.2,0,0,434
26.5,26,48,0,0,415
26.5,26.1,47.2,0,0,351
26.4,26.2,46,0,0,416
26.4,26.2,48,0,0,568
26.5,26.2,50.1,0,0,545
26.5,26.1,51,0,0,529
26.5,26.1,50.1,0,0,490
26.4,26,49.3,0,0,560
26.4,26.1,51.3,0,0,646
26.4,26.1,53.4,0,0,679
26.3,26.2,54.2,0,0,660
26.3,26.3,55.1,0,0,627
26.3,26.2,54.8,0,0,625
26.4,26.2,54.8,0,0,625
26.4,26.1,54.8,0,0,615
26.3,26,54.1,0,0,608
26.2,26,53.8,0,0,619
26.2,26,53.4,0,0,633
26.2,26.2,53.2,0,0,615
26.1,26.3,51.9,0,0,557
26.1,26.5,51.9,0,0,557
26,26.6,53.1,0,0,572
26,26.7,52.3,0,0,517
25.9,26.6,51.9,0,0,500
25.8,26.5,50.7,0,0,483
25.8,26.4,49.5,0,0,404
25.6,26.3,47.3,0,0,332
25.4,26.5,46.1,0,0,305
25.4,26.8,46.1,0,0,387
25.4,26.9,46.2,0,0,497
25.3,27,47.4,0,0,473
25.3,27.1,48.2,0,0,484
25.2,27.1,48.5,0,0,473
25.1,27.3,48.9,0,0,464
25.1,27.3,48.5,0,0,437
25.1,27.3,47.5,0,0,423
25.1,27.2,46.9,0,0,402
25.1,27.2,46.6,0,0,387
25.1,27.1,46.2,0,0,379
25.1,27.1,45.6,0,0,364
25.1,27.1,45.1,0,0,328
25.1,27.2,43.8,0,0,314
25.1,27.2,43.4,0,0,320
25.1,27.1,43.5,0,0,315
25.1,27.1,42.9,0,0,307
25.2,27,42.5,0,0,318
25.4,27.1,42.4,0,0,311
25.4,27.1,42.4,0,0,314
25.4,27.1,42.9,0,0,270
25.4,27.2,41.8,0,0,204
25.5,27.2,40.6,0,0,192
25.5,26.9,40.2,0,0,193
25.5,26.5,39.8,0,0,192
25.4,26.2,39,0,0,166
25.4,26,38.2,0,0,127
25.3,26,36.9,0,0,113
25.3,25.8,35.7,0,0,102
25.2,25.7,35.1,0,0,91
25.2,25.6,34.4,0,0,78
25.1,25.5,33.8,0,0,60
25,25.4,33.2,0,0,52
25,25.5,33.2,0,0,52
25,25.7,32.3,0,0,44
24.9,25.7,31.9,0,0,35
24.9,25.7,31.5,0,0,28
24.9,25.8,31.5,0,0,23
24.8,25.9,30.8,0,0,19
24.8,25.9,30.6,0,0,17
24.8,26,30.4,0,0,14
25.2,26.1,30.1,0,0,10
25.3,26.4,29.9,0,0,10
25.3,26.7,29.8,0,0,7
25.3,26.9,29.7,0,0,5
25.2,26.9,29.7,0,0,5
25.3,27,29.4,0,0,1
25.2,26.8,29.2,0,0,0
25.2,26.5,28.9,0,0,0
25.2,26.3,28.7,0,0,0
25.2,26.2,28.6,0,0,0
25.2,26.2,28.4,0,0,0
25.2,26.1,28.3,0,0,0
25.2,26.1,28.1,0,0,0
25.3,25.8,28.1,0,0,0
25.3,25.7,28,0,0,0
25.3,25.8,27.7,0,3,0
25.3,26,27.7,0,6,0
25.4,26.2,27.6,0,12,0
25.3,26.5,27.5,0,16,0
25.3,26.7,27.4,0,23,0
25.3,27,27.4,0,31,0
25.3,27.3,27.4,0,42,0
25.4,27.7,27.3,0,54,0
